date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04 00:00:00+00:00,100.07,101.62,99.46,101.5,1064042,99.6749138856,101.2187943345,99.0673222251,101.0992681062,1064042,0.0,1.0
2021-01-05 00:00:00+00:00,103.11,103.52,102.0,102.02,1118747,102.7029116693,103.1112929493,101.5972940575,101.6172150955,1118747,0.0,1.0
2021-01-06 00:00:00+00:00,101.08,101.99,100.28,100.46,981494,100.6809263071,101.5873335384,99.8840847851,100.0633741276,981494,0.0,1.0
2021-01-07 00:00:00+00:00,102.0,102.09,100.86,101.08,760746,101.5972940575,101.6869387287,100.4617948886,100.6809263071,760746,0.0,1.0
2021-01-08 00:00:00+00:00,103.99,104.0,102.94,103.29,1400388,103.5794373435,103.5893978625,102.5335828458,102.8822010117,1400388,0.0,1.0
2021-01-11 00:00:00+00:00,103.84,105.0,103.325,104.33,1039925,103.4300295581,104.585449765,102.9170628283,103.9180949903,1039925,0.0,1.0
2021-01-12 00:00:00+00:00,104.03,104.48,103.28,104.3,1189229,103.6192794196,104.0675027757,102.8722404927,103.8882134333,1189229,0.0,1.0
2021-01-13 00:00:00+00:00,103.89,104.34,103.2,103.24,794368,103.4798321532,103.9280555094,102.7925563405,102.8323984166,794368,0.0,1.0
2021-01-14 00:00:00+00:00,103.42,103.98,103.24,103.65,831125,103.0116877591,103.5694768245,102.8323984166,103.2407796966,831125,0.0,1.0
2021-01-15 00:00:00+00:00,102.05,102.7,101.5308,101.79,1027698,101.6470966526,102.2945303892,101.1299465048,101.3881231579,1027698,0.0,1.0
2021-01-19 00:00:00+00:00,102.23,102.44,101.7,102.03,701124,101.826385995,102.0355568946,101.2984784867,101.6271756145,701124,0.0,1.0
2021-01-20 00:00:00+00:00,102.89,103.5999,102.43,102.43,873980,102.4837802507,103.1908774963,102.0255963756,102.0255963756,873980,0.0,1.0
2021-01-21 00:00:00+00:00,102.55,103.2,101.9,102.91,652207,102.1451226039,102.7925563405,101.4976888672,102.5037012888,652207,0.0,1.0
2021-01-22 00:00:00+00:00,101.11,101.93,101.03,101.62,759939,100.7108078642,101.5275704243,100.631123712,101.2187943345,759939,0.0,1.0
2021-01-25 00:00:00+00:00,99.28,99.94,97.82,99.7,1457785,98.8880328826,99.5454271383,97.4337971049,99.3063746817,1457785,0.0,1.0
2021-01-26 00:00:00+00:00,99.71,100.18,99.39,99.85,774986,99.3163352007,99.7844795949,98.9975985919,99.455782467,774986,0.0,1.0
2021-01-27 00:00:00+00:00,97.0,98.88,96.89,97.78,1115191,96.6170345448,98.4896121216,96.5074688356,97.3939550288,1115191,0.0,1.0
2021-01-28 00:00:00+00:00,97.65,98.42,96.2,96.38,1439662,97.2644682815,98.0314282464,95.8201930228,95.9994823653,1439662,0.0,1.0
2021-01-29 00:00:00+00:00,95.71,97.09,95.09,97.0,859262,95.3321275906,96.7066792161,94.714575411,96.6170345448,859262,0.0,1.0
2021-02-01 00:00:00+00:00,98.53,98.64,96.94,97.61,1499497,98.1409939557,98.250559665,96.5572714307,97.2246262054,1499497,0.0,1.0
2021-02-02 00:00:00+00:00,99.24,99.83,99.17,99.5,1261225,98.8481908065,99.435861429,98.7784671733,99.1071643012,1261225,0.0,1.0
2021-02-03 00:00:00+00:00,111.31,112.29,106.96,108.3,3026210,110.87053727,111.8466681344,106.537711494,107.8724210434,3026210,0.0,1.0
2021-02-04 00:00:00+00:00,110.88,111.15,109.01,110.98,1382386,110.4422349519,110.7111689656,108.5796178942,110.5418401421,1382386,0.0,1.0
2021-02-05 00:00:00+00:00,116.71,118.5,115.24,118.03,2026451,116.2492175436,118.0321504491,114.7850212469,117.5640060549,2026451,0.0,1.0
