date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04 00:00:00+00:00,200.98,207.23,199.55,205.28,746778,199.7162988046,205.9270007029,198.2952902102,203.9892617106,746778,0.0,1.0
2021-01-05 00:00:00+00:00,204.05,205.095,200.0,200.03,662611,202.766995577,203.8054249344,198.7424607469,198.772272116,662611,0.0,1.0
2021-01-06 00:00:00+00:00,210.82,212.28,204.28,204.28,715669,209.4944278733,210.9452478368,202.9955494069,202.9955494069,715669,0.0,1.0
2021-01-07 00:00:00+00:00,215.62,218.5,211.55,212.65,1256158,214.2642469312,217.126138366,210.219837855,211.3129213891,1256158,0.0,1.0
2021-01-08 00:00:00+00:00,216.67,222.6299,215.91,216.27,999463,215.3076448502,221.2300708092,214.5524234993,214.9101599287,999463,0.0,1.0
2021-01-11 00:00:00+00:00,214.24,218.99,213.92,215.29,762228,212.8929239521,217.6130573948,212.5749360149,213.936321871,762228,0.0,1.0
2021-01-12 00:00:00+00:00,214.15,216.0,210.8458,213.24,761185,212.8034898447,214.6418576067,209.5200656507,211.8992116483,761185,0.0,1.0
2021-01-13 00:00:00+00:00,213.82,216.5,213.04,214.41,507715,212.4755647845,215.1387137585,211.7004691876,213.0618550437,507715,0.0,1.0
2021-01-14 00:00:00+00:00,212.52,215.67,212.11,214.81,402590,211.1837387897,214.3139325464,210.7763167451,213.4593399652,402590,0.0,1.0
2021-01-15 00:00:00+00:00,212.8,213.63,209.72,211.75,668960,211.4619782347,212.2867594468,208.4013443392,210.4185803158,668960,0.0,1.0
2021-01-19 00:00:00+00:00,211.66,216.56,211.14,214.06,745313,210.3291462084,215.1983364967,209.8124158105,212.7140557374,745313,0.0,1.0
2021-01-20 00:00:00+00:00,215.69,216.54,212.36,212.36,538681,214.3338067925,215.1784622507,211.0247448211,211.0247448211,538681,0.0,1.0
2021-01-21 00:00:00+00:00,212.99,218.27,210.78,214.88,904191,211.6507835724,216.8975845361,209.4546793812,213.5288998265,904191,0.0,1.0
2021-01-22 00:00:00+00:00,217.58,223.59,215.09,219.26,1857595,216.2119230466,222.184133992,213.7375794103,217.8813597168,1857595,0.0,1.0
2021-01-25 00:00:00+00:00,218.15,218.84,211.18,217.8,1008985,216.7783390597,217.4640005493,209.8521643027,216.4305397534,1008985,0.0,1.0
2021-01-26 00:00:00+00:00,211.45,220.23,211.16,219.41,998325,210.1204666247,218.8452606515,209.8322900566,218.0304165624,998325,0.0,1.0
2021-01-27 00:00:00+00:00,201.51,209.3076,198.18,208.1,1349209,200.2429663255,207.9915373851,196.9339043541,206.7915304072,1349209,0.0,1.0
2021-01-28 00:00:00+00:00,207.98,210.25,201.91,203.22,716153,206.6722849307,208.9280118602,200.640451247,201.9422143649,716153,0.0,1.0
2021-01-29 00:00:00+00:00,202.67,208.46,201.76,205.45,896164,201.3956725979,207.1492668365,200.4913944015,204.1581928023,896164,0.0,1.0
2021-02-01 00:00:00+00:00,205.34,206.5959,203.54,204.81,555806,204.0488844488,205.2968877311,202.2602023021,203.5222169279,555806,0.0,1.0
2021-02-02 00:00:00+00:00,212.39,213.58,206.985,207.56,588163,211.0545561902,212.2370738316,205.6835411885,206.2549257631,588163,0.0,1.0
2021-02-03 00:00:00+00:00,211.1,212.7199,210.1417,211.91,424050,209.7726673184,211.3823818792,208.8203928177,210.5775742844,424050,0.0,1.0
2021-02-04 00:00:00+00:00,211.0,212.4,208.4,211.1,452243,209.673296088,211.0644933132,207.0896440983,209.7726673184,452243,0.0,1.0
2021-02-05 00:00:00+00:00,209.18,213.56,208.28,213.56,677049,207.8647396952,212.2171995855,206.9703986218,212.2171995855,677049,0.0,1.0
2021-02-08 00:00:00+00:00,203.95,209.73,202.025,209.46,907394,202.6676243467,208.4112814622,200.754728162,208.1429791402,907394,0.0,1.0
2021-02-09 00:00:00+00:00,202.98,204.9033,200.34,203.81,724370,201.703723412,203.6149302858,199.0803229302,202.5285046241,724370,0.0,1.0
2021-02-10 00:00:00+00:00,206.61,207.28,203.5,204.2,773428,205.3108990746,205.9766863181,202.22045381,202.9160524226,773428,0.0,1.0
