date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04 00:00:00+00:00,128.33,130.88,126.27,130.75,1123654,126.563425878,129.078322909,124.5317835706,128.9501124721,1123654,0.0,1.0
2021-01-05 00:00:00+00:00,127.63,128.33,126.78,128.0,780307,125.8730619871,126.563425878,125.0347629768,126.2379686151,780307,0.0,1.0
2021-01-06 00:00:00+00:00,125.77,128.1,125.5,127.7,1329405,124.0386665057,126.3365920281,123.7723832906,125.9420983762,1329405,0.0,1.0
2021-01-07 00:00:00+00:00,128.44,128.88,126.03,126.31,892700,126.6719116322,127.1058546493,124.2950873794,124.5712329358,892700,0.0,1.0
2021-01-08 00:00:00+00:00,130.85,131.11,128.22,129.39,1039492,129.0487358851,129.3051567588,126.4549401237,127.6088340556,1039492,0.0,1.0
2021-01-11 00:00:00+00:00,129.65,131.93,129.12,130.52,990169,127.8652549293,130.1138687453,127.3425508405,128.7232786222,990169,0.0,1.0
2021-01-12 00:00:00+00:00,133.14,133.66,128.535,128.535,1353383,131.3072120423,131.8200537898,126.7656038746,126.7656038746,1353383,0.0,1.0
2021-01-13 00:00:00+00:00,131.48,133.2,130.39,133.16,1030802,129.6700633868,131.3663860901,128.5950681854,131.3269367249,1030802,0.0,1.0
2021-01-14 00:00:00+00:00,131.99,132.92,130.87,132.515,1190865,130.173042793,131.0902405338,129.0684605677,130.6908157112,1190865,0.0,1.0
2021-01-15 00:00:00+00:00,132.0,132.96,130.54,130.88,1003661,130.1829051343,131.129689899,128.7430033048,129.078322909,1003661,0.0,1.0
2021-01-19 00:00:00+00:00,135.36,137.01,130.56,132.49,3263308,133.4966518105,135.1239381247,128.7627279874,130.6661598579,3263308,0.0,1.0
2021-01-20 00:00:00+00:00,132.58,136.4981,132.49,136.12,1740827,130.7549209296,134.6190848736,130.6661598579,134.2461897491,1740827,0.0,1.0
2021-01-21 00:00:00+00:00,127.35,134.17,126.9416,134.17,2288526,125.5969164307,132.323033196,125.1941384121,132.323033196,2288526,0.0,1.0
2021-01-22 00:00:00+00:00,126.75,127.45,124.88,127.06,1236507,125.0051759529,125.6955398437,123.1609181301,125.3109085331,1236507,0.0,1.0
2021-01-25 00:00:00+00:00,131.63,131.77,127.001,127.98,2915494,129.8179985063,129.9560712845,125.2527207194,126.2182439325,2915494,0.0,1.0
2021-01-26 00:00:00+00:00,139.1,139.19,131.35,132.32,1773825,137.185167456,137.2739285276,129.54185295,130.4985000559,1773825,0.0,1.0
2021-01-27 00:00:00+00:00,144.47,145.19,138.72,139.24,3148651,142.481244733,143.1913333065,136.8103984866,137.3232402341,3148651,0.0,1.0
2021-01-28 00:00:00+00:00,136.4,144.44,136.32,141.5,3776790,134.5223353055,142.4516577091,134.4434365751,139.5521293675,3776790,0.0,1.0
2021-01-29 00:00:00+00:00,133.31,138.0,133.14,136.0,2059948,131.4748718444,136.1003099132,131.3072120423,134.1278416536,2059948,0.0,1.0
2021-02-01 00:00:00+00:00,132.51,134.43,130.68,133.47,1366095,130.6858845405,132.5794540698,128.881076083,131.6326693052,1366095,0.0,1.0
2021-02-02 00:00:00+00:00,133.12,134.495,131.23,132.63,1283446,131.2874873597,132.6435592882,129.4235048544,130.8042326361,1283446,0.0,1.0
2021-02-03 00:00:00+00:00,132.39,134.33,131.23,132.78,860612,130.567536445,132.4808306568,129.4235048544,130.9521677556,860612,0.0,1.0
2021-02-04 00:00:00+00:00,132.54,133.24,131.14,132.35,842030,130.7154715644,131.4058354553,129.3347437827,130.5280870798,842030,0.0,1.0
2021-02-05 00:00:00+00:00,131.82,133.38,131.2,131.87,664644,130.005382991,131.5439082335,129.3939178305,130.0546946975,664644,0.0,1.0
