Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends
AAPL,ABBV,ABC,ACGL,ACGLO,ADM,ADP,AEE,AEP,AFL,AGR,AJG,AKAM,AMGN,AMH,AMOV,AMX,AQNB,ATO,AZN,AZO,BAH,BCE,BDX,BG,BIP,BMY,BTI,CASY,CB,CBSH,CCEP,CDW,CHKP,CHRW,CHT,CHTR,CME,CMS,CNA,CNI,COST,CP,CPB,CPT,CSCO,CSL,CSX,CTAS,CTSH,CTXS,CVS,DOX,DRE,DTE,E,EA,EBAY,ED,ENBA,EPD,EQIX,ERIE,ES,ESLT,ETR,EVRG,EW,EXC,EXPD,EXR,FAST,FE,FFIV,FISV,FNF,FOX,GD,GILD,GIS,GOOG,GPC,GUNR,GWW,HII,HOLX,HON,HSBC,HSIC,HSY,HUBB,HUM,IBM,ICLR,IEP,IRM,JBHT,JKHY,JNJ,JNPR,K,KDP,KEP,KHC,KO,KR,LBRDA,LBRDK,LBTYA,LECO,LLY,LMT,LNT,LSI,LSXMK,MAA,MAS,MCD,MCK,MDLZ,MKL,MMP,MORN,MRK,MSFT,NDAQ,NDSN,NEE,NGG,NI,NLOK,NOC,NVO,O,ODFL,OGE,ORAN,ORLY,OTEX,PAYX,PCAR,PEG,PEP,PFE,PGR,PHI,PKI,PM,PNW,POOL,PSA,REGN,RELX,RSG,RZB,SBAC,SBUX,SCI,SEIC,SIRI,SJR,SLF,SNPS,SNY,SO,SOJC,SRE,SSNC,TAP,TEF,TLK,TMUS,TRI,TROW,TRP,TSCO,TSN,TU,TW,TXN,UBS,UHAL,UNH,UTHR,VIV,VOD,VRSK,VRSN,VRTX,VTEB,WBA,WM,WPC,WRB,WTW,XEL,XLB,XLP,XLU,Y,AAPL,ABBV,ABC,ACGL,ACGLO,ADM,ADP,AEE,AEP,AFL,AGR,AJG,AKAM,AMGN,AMH,AMOV,AMX,AQNB,ATO,AZN,AZO,BAH,BCE,BDX,BG,BIP,BMY,BTI,CASY,CB,CBSH,CCEP,CDW,CHKP,CHRW,CHT,CHTR,CME,CMS,CNA,CNI,COST,CP,CPB,CPT,CSCO,CSL,CSX,CTAS,CTSH,CVS,DOX,DRE,DTE,E,EA,EBAY,ED,ENBA,EPD,EQIX,ERIE,ES,ESLT,ETR,EVRG,EW,EXC,EXPD,EXR,FAST,FE,FFIV,FISV,FNF,FOX,GD,GILD,GIS,GOOG,GPC,GUNR,GWW,HII,HOLX,HON,HSBC,HSIC,HSY,HUBB,HUM,IBM,ICLR,IEP,IRM,JBHT,JKHY,JNJ,JNPR,K,KDP,KEP,KHC,KO,KR,LBRDA,LBRDK,LBTYA,LECO,LLY,LMT,LNT,LSI,LSXMK,MAA,MAS,MCD,MCK,MDLZ,MKL,MMP,MORN,MRK,MSFT,NDAQ,NDSN,NEE,NGG,NI,NLOK,NOC,NVO,O,ODFL,OGE,ORAN,ORLY,OTEX,PAYX,PCAR,PEG,PEP,PFE,PGR,PHI,PKI,PM,PNW,POOL,PSA,REGN,RELX,RSG,RZB,SBAC,SBUX,SCI,SEIC,SIRI,SJR,SLF,SNPS,SNY,SO,SOJC,SRE,SSNC,TAP,TEF,TLK,TMUS,TRI,TROW,TRP,TSCO,TSN,TU,TW,TXN,UBS,UHAL,UNH,UTHR,VIV,VOD,VRSK,VRSN,VRTX,VTEB,WBA,WM,WPC,WRB,WTW,XEL,XLB,XLP,XLU,Y
138.92999267578125,153.8000030517578,143.13999938964844,45.95000076293945,22.850000381469727,76.41000366210938,213.22999572753906,92.19000244140625,97.94999694824219,56.2400016784668,47.83000183105469,164.6300048828125,92.12000274658203,245.5500030517578,35.54999923706055,20.350000381469727,20.520000457763672,24.59000015258789,115.1500015258789,65.94999694824219,2159.81005859375,92.83999633789062,49.849998474121094,251.8000030517578,90.94999694824219,38.93000030517578,76.83999633789062,43.279998779296875,186.58999633789062,197.9199981689453,66.4800033569336,53.290000915527344,157.0,123.83000183105469,102.05999755859375,41.880001068115234,480.9200134277344,204.27999877929688,69.02999877929688,45.11000061035156,113.19000244140625,485.760009765625,71.5,48.4900016784668,136.05999755859375,42.599998474121094,241.1999969482422,29.34000015258789,376.7099914550781,68.02999877929688,,93.94000244140625,84.44999694824219,56.20000076293945,129.16000366210938,23.719999313354492,122.7300033569336,42.88999938964844,97.23999786376953,25.1299991607666,24.6299991607666,673.030029296875,195.17999267578125,87.1500015258789,228.2899932861328,115.30000305175781,66.80999755859375,97.38999938964844,46.06999969482422,97.58000183105469,174.3800048828125,49.7400016784668,39.33000183105469,153.33999633789062,92.58000183105469,37.689998626708984,30.59000015258789,223.86000061035156,62.36000061035156,75.79000091552734,109.08100128173828,133.35000610351562,39.540000915527344,461.30999755859375,220.9600067138672,70.13999938964844,175.11000061035156,32.68000030517578,77.11000061035156,221.0,181.5500030517578,478.9599914550781,141.1199951171875,212.7100067138672,48.380001068115234,49.33000183105469,159.8699951171875,184.27000427246094,179.52000427246094,28.219999313354492,71.77999877929688,36.06999969482422,8.789999961853027,38.63999938964844,64.37999725341797,48.13999938964844,117.16000366210938,119.19000244140625,21.540000915527344,124.23999786376953,324.7099914550781,433.5199890136719,60.06999969482422,115.54000091552734,36.84000015258789,175.4499969482422,51.61000061035156,252.9600067138672,329.5299987792969,63.34000015258789,1321.8699951171875,48.18000030517578,239.5800018310547,92.41999816894531,259.5799865722656,51.86333465576172,202.63999938964844,80.55999755859375,65.97000122070312,30.049999237060547,22.280000686645508,486.3699951171875,111.63999938964844,70.1500015258789,261.010009765625,40.040000915527344,11.829999923706055,636.0800170898438,38.27000045776367,116.36000061035156,82.88999938964844,64.66999816894531,169.38999938964844,52.310001373291016,118.4800033569336,30.389999389648438,144.07000732421875,99.72000122070312,74.68000030517578,351.9200134277344,317.3699951171875,595.4000244140625,26.760000228881836,133.0399932861328,25.260000228881836,330.4599914550781,79.26000213623047,70.0,54.310001373291016,6.210000038146973,29.81999969482422,46.380001068115234,301.2300109863281,51.0099983215332,73.13999938964844,23.780000686645508,153.55999755859375,58.83000183105469,55.619998931884766,5.139999866485596,27.25,136.80999755859375,103.61000061035156,115.30999755859375,52.61000061035156,196.30999755859375,85.25,22.530000686645508,68.6500015258789,148.5399932861328,16.1299991607666,47.99300003051758,517.4000244140625,238.0,9.010000228881836,15.609999656677246,175.3000030517578,170.80999755859375,287.32000732421875,50.08000183105469,38.560001373291016,155.64999389648438,83.37000274658203,69.36000061035156,199.44000244140625,72.62999725341797,74.12000274658203,73.22000122070312,71.8499984741211,833.9000244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.55999755859375,153.92999267578125,140.7100067138672,44.439998626708984,22.799999237060547,72.37999725341797,212.47999572753906,87.98999786376953,93.58000183105469,55.52000045776367,45.650001525878906,166.07000732421875,93.12999725341797,246.72999572753906,35.529998779296875,19.75,20.149999618530273,24.309999465942383,110.61000061035156,65.51000213623047,2140.389892578125,90.12000274658203,48.88999938964844,247.92999267578125,86.62000274658203,37.790000915527344,75.95999908447266,41.2599983215332,188.57000732421875,193.13999938964844,66.45999908447266,51.7599983215332,157.75,123.12000274658203,99.45999908447266,42.36000061035156,481.2200012207031,204.36000061035156,66.11000061035156,43.959999084472656,113.30999755859375,488.260009765625,70.6500015258789,48.25,133.91000366210938,41.959999084472656,246.42999267578125,28.510000228881836,375.3599853515625,67.72000122070312,,92.52999877929688,83.04000091552734,56.84000015258789,124.19000244140625,22.549999237060547,124.75,43.93000030517578,92.69000244140625,25.049999237060547,24.0,667.1599731445312,193.74000549316406,83.37000274658203,222.0,109.76000213623047,64.01000213623047,97.97000122070312,43.619998931884766,96.5,171.8699951171875,49.66999816894531,37.630001068115234,155.3300018310547,94.11000061035156,37.779998779296875,30.6299991607666,214.52999877929688,62.34000015258789,75.1500015258789,113.88700103759766,135.24000549316406,38.220001220703125,455.1700134277344,209.86000061035156,70.19000244140625,172.08999633789062,31.610000610351562,76.1500015258789,218.33999633789062,182.3300018310547,472.9200134277344,137.6199951171875,216.47000122070312,48.709999084472656,48.77000045776367,159.72000122070312,183.77999877929688,178.13999938964844,28.040000915527344,72.2699966430664,36.2599983215332,8.75,38.119998931884766,63.279998779296875,47.22999954223633,117.37999725341797,119.19999694824219,21.290000915527344,121.7300033569336,327.17999267578125,415.25,57.91999816894531,114.16999816894531,37.119998931884766,171.83999633789062,52.65999984741211,252.2899932861328,322.3800048828125,62.47999954223633,1295.77001953125,47.22999954223633,246.16000366210938,92.63999938964844,262.8500061035156,52.496665954589844,200.85000610351562,79.11000061035156,64.73999786376953,28.549999237060547,22.1299991607666,464.3599853515625,111.23999786376953,69.29000091552734,259.0199890136719,38.7400016784668,11.479999542236328,647.510009765625,38.47999954223633,115.56999969482422,81.86000061035156,62.560001373291016,169.00999450683594,51.63999938964844,117.13999938964844,31.350000381469727,144.55999755859375,98.08000183105469,71.66000366210938,363.44000244140625,314.7099914550781,596.5599975585938,26.31999969482422,129.55999755859375,25.260000228881836,324.7099914550781,79.5199966430664,69.91000366210938,54.540000915527344,6.21999979019165,29.309999465942383,44.900001525878906,302.9100036621094,50.18000030517578,70.81999969482422,23.8700008392334,146.99000549316406,59.2400016784668,55.34000015258789,5.070000171661377,27.0,137.55999755859375,103.87000274658203,117.08000183105469,51.29999923706055,198.02999877929688,85.79000091552734,22.1299991607666,70.91999816894531,149.10000610351562,15.75,48.18299865722656,505.239990234375,237.14999389648438,8.680000305175781,15.380000114440918,175.4199981689453,172.3000030517578,288.9800109863281,50.18000030517578,38.5099983215332,151.6999969482422,82.05999755859375,67.80999755859375,200.82000732421875,69.88999938964844,72.62999725341797,72.75,69.4000015258789,832.2000122070312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.9199981689453,152.52999877929688,139.83999633789062,44.7400016784668,22.84000015258789,72.22000122070312,217.25999450683594,88.51000213623047,94.80000305175781,55.939998626708984,46.349998474121094,168.33999633789062,92.26000213623047,245.25,35.849998474121094,19.81999969482422,20.209999084472656,24.309999465942383,113.0,66.48999786376953,2167.5400390625,91.91000366210938,48.959999084472656,246.27999877929688,85.8499984741211,37.52000045776367,76.22000122070312,41.459999084472656,193.86000061035156,193.72000122070312,66.63999938964844,51.29999923706055,158.16000366210938,124.18000030517578,101.04000091552734,43.06999969482422,471.6400146484375,203.9600067138672,67.37000274658203,44.220001220703125,113.63999938964844,492.6499938964844,71.6500015258789,48.36000061035156,134.72999572753906,42.689998626708984,247.72999572753906,28.889999389648438,380.1199951171875,68.0199966430664,,93.19000244140625,83.41000366210938,57.040000915527344,126.16000366210938,22.100000381469727,124.3499984741211,43.720001220703125,93.0999984741211,25.059999465942383,23.610000610351562,662.530029296875,193.58999633789062,84.1500015258789,217.8000030517578,111.37000274658203,64.95999908447266,97.9800033569336,44.2599983215332,97.51000213623047,174.25999450683594,50.41999816894531,37.439998626708984,155.38999938964844,93.86000061035156,36.9900016784668,30.56999969482422,219.55999755859375,62.72999954223633,76.22000122070312,115.2135009765625,135.3000030517578,37.88999938964844,470.1199951171875,214.25,70.87999725341797,173.2100067138672,31.149999618530273,76.30000305175781,220.63999938964844,183.02999877929688,477.4800109863281,138.0800018310547,219.69000244140625,48.7599983215332,48.779998779296875,161.58999633789062,186.25,178.3000030517578,28.09000015258789,72.75,35.95000076293945,8.609999656677246,38.20000076293945,63.40999984741211,47.400001525878906,116.26000213623047,118.11000061035156,20.940000534057617,122.11000061035156,330.1499938964844,425.8900146484375,58.380001068115234,115.75,36.95000076293945,171.75,52.40999984741211,251.4600067138672,321.5400085449219,62.40999984741211,1300.1099853515625,45.91999816894531,245.3000030517578,93.12999725341797,266.2099914550781,52.26333236694336,204.16000366210938,79.56999969482422,65.29000091552734,29.06999969482422,22.540000915527344,481.8699951171875,110.48999786376953,69.5,264.19000244140625,38.81999969482422,11.279999732971191,657.75,38.959999084472656,116.97000122070312,81.31999969482422,62.97999954223633,170.6999969482422,52.75,120.04000091552734,30.200000762939453,145.99000549316406,95.0,71.9000015258789,372.7300109863281,317.0199890136719,594.9000244140625,27.09000015258789,131.82000732421875,25.270000457763672,327.1300048828125,78.86000061035156,70.08000183105469,53.790000915527344,6.190000057220459,28.360000610351562,44.58000183105469,309.6300048828125,50.040000915527344,71.47000122070312,23.84000015258789,147.4600067138672,58.88999938964844,55.22999954223633,4.849999904632568,26.690000534057617,137.0,104.87000274658203,116.81999969482422,50.880001068115234,197.5500030517578,85.68000030517578,22.18000030517578,69.18000030517578,150.80999755859375,15.529999732971191,47.104000091552734,515.2899780273438,241.89999389648438,8.800000190734863,15.220000267028809,178.1199951171875,176.05999755859375,291.1600036621094,50.25,37.779998779296875,154.55999755859375,81.47000122070312,67.97000122070312,202.1300048828125,71.01000213623047,73.08999633789062,72.95999908447266,70.12000274658203,832.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.35000610351562,152.0,140.7899932861328,44.79999923706055,22.770000457763672,74.4000015258789,216.52000427246094,88.23999786376953,94.5199966430664,56.349998474121094,46.029998779296875,167.3000030517578,92.9000015258789,247.4199981689453,35.970001220703125,19.940000534057617,19.600000381469727,24.219999313354492,112.33999633789062,66.91999816894531,2168.60009765625,92.38999938964844,49.189998626708984,246.38999938964844,88.75,38.290000915527344,75.13999938964844,40.54999923706055,193.25,194.6199951171875,67.18000030517578,51.93000030517578,159.82000732421875,124.98999786376953,100.26000213623047,42.59000015258789,465.3999938964844,208.77999877929688,66.37999725341797,44.630001068115234,113.27999877929688,494.95001220703125,72.08000183105469,48.56999969482422,134.16000366210938,43.220001220703125,249.5500030517578,29.239999771118164,380.8900146484375,67.58000183105469,,93.7300033569336,83.2300033569336,57.52000045776367,125.33999633789062,22.389999389648438,125.5999984741211,43.81999969482422,92.30000305175781,25.059999465942383,24.56999969482422,660.739990234375,198.75,83.58999633789062,219.44000244140625,110.5999984741211,64.44000244140625,98.43000030517578,44.38999938964844,98.4000015258789,173.05999755859375,50.790000915527344,37.22999954223633,158.6699981689453,93.3499984741211,37.459999084472656,30.81999969482422,220.5800018310547,62.720001220703125,75.51000213623047,119.30599975585938,137.97000122070312,39.04999923706055,473.82000732421875,217.30999755859375,71.77999877929688,173.7899932861328,32.060001373291016,77.0,219.92999267578125,186.39999389648438,476.3500061035156,140.8300018310547,222.91000366210938,49.54999923706055,49.0,166.1999969482422,186.00999450683594,178.5,28.65999984741211,72.83999633789062,36.150001525878906,8.720000267028809,38.08000183105469,62.90999984741211,48.7400016784668,114.33000183105469,116.33999633789062,21.020000457763672,125.0,327.95001220703125,422.19000244140625,57.810001373291016,114.80000305175781,37.09000015258789,171.0,52.45000076293945,252.94000244140625,321.25,62.369998931884766,1301.9300537109375,47.349998474121094,242.5399932861328,93.01000213623047,268.3999938964844,52.233333587646484,210.5399932861328,80.37999725341797,65.18000030517578,28.5,22.959999084472656,479.3800048828125,109.94000244140625,68.79000091552734,273.69000244140625,38.4900016784668,10.920000076293945,661.6199951171875,39.650001525878906,116.5199966430664,82.23999786376953,62.79999923706055,170.36000061035156,53.41999816894531,120.62000274658203,29.6200008392334,146.5,94.98999786376953,71.31999969482422,387.6300048828125,314.7900085449219,607.4500122070312,27.149999618530273,129.91000366210938,25.299999237060547,326.3299865722656,79.23999786376953,70.73999786376953,54.560001373291016,6.25,28.06999969482422,45.56999969482422,319.42999267578125,50.220001220703125,71.29000091552734,23.84000015258789,147.67999267578125,59.150001525878906,54.630001068115234,4.829999923706055,26.8799991607666,136.3300018310547,105.88999938964844,118.91999816894531,51.540000915527344,203.44000244140625,86.06999969482422,22.290000915527344,69.55000305175781,154.69000244140625,15.75,47.558998107910156,514.3800048828125,240.1999969482422,8.949999809265137,15.329999923706055,178.02999877929688,178.6199951171875,294.1700134277344,50.25,38.209999084472656,153.55999755859375,81.13999938964844,67.55000305175781,201.30999755859375,69.58000183105469,73.73999786376953,73.02999877929688,70.05000305175781,832.260009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.0399932861328,152.85000610351562,142.5500030517578,44.470001220703125,22.850000381469727,73.33999633789062,217.27000427246094,87.75,94.33999633789062,56.25,45.95000076293945,166.75999450683594,92.1500015258789,248.47999572753906,35.83000183105469,19.790000915527344,19.719999313354492,24.290000915527344,112.05000305175781,66.9800033569336,2182.3701171875,92.54000091552734,49.029998779296875,245.66000366210938,87.69999694824219,38.220001220703125,75.37999725341797,40.4900016784668,194.0500030517578,193.07000732421875,67.13999938964844,51.79999923706055,161.52999877929688,127.16000366210938,100.26000213623047,42.130001068115234,463.54998779296875,208.89999389648438,66.0199966430664,44.31999969482422,112.75,501.5400085449219,72.18000030517578,48.58000183105469,132.74000549316406,43.38999938964844,249.32000732421875,28.989999771118164,381.07000732421875,67.0199966430664,,94.18000030517578,83.47000122070312,57.27000045776367,124.8499984741211,22.799999237060547,125.62999725341797,43.13999938964844,91.97000122070312,24.889999389648438,24.979999542236328,650.52001953125,195.75999450683594,83.31999969482422,219.60000610351562,110.08999633789062,64.4000015258789,98.38999938964844,44.290000915527344,97.23999786376953,173.08999633789062,50.63999938964844,37.130001068115234,157.86000061035156,93.05999755859375,37.119998931884766,30.6299991607666,221.11000061035156,62.84000015258789,75.54000091552734,120.16850280761719,137.13999938964844,38.88999938964844,475.1300048828125,215.67999267578125,71.37999725341797,173.33999633789062,31.579999923706055,76.87999725341797,219.7899932861328,185.64999389648438,483.3800048828125,140.47000122070312,217.9499969482422,50.29999923706055,48.70000076293945,165.6999969482422,185.57000732421875,178.27999877929688,28.790000915527344,72.5199966430664,36.20000076293945,8.619999885559082,38.369998931884766,63.13999938964844,48.02000045776367,114.72000122070312,116.63999938964844,21.149999618530273,123.45999908447266,330.4700012207031,420.3500061035156,57.34000015258789,114.16000366210938,36.630001068115234,169.8300018310547,52.560001373291016,253.24000549316406,331.20001220703125,62.439998626708984,1296.510009765625,47.61000061035156,240.2899932861328,92.77999877929688,267.6600036621094,52.186668395996094,207.42999267578125,80.25,64.63999938964844,28.469999313354492,23.06999969482422,480.42999267578125,109.02999877929688,68.9800033569336,273.0199890136719,38.0,10.739999771118164,657.8800048828125,39.5099983215332,116.80000305175781,81.06999969482422,62.459999084472656,171.8800048828125,53.16999816894531,120.37999725341797,29.90999984741211,146.00999450683594,93.88999938964844,70.87000274658203,378.2099914550781,315.8299865722656,621.5700073242188,26.989999771118164,129.86000061035156,25.3799991607666,324.2099914550781,79.27999877929688,70.62999725341797,54.63999938964844,6.309999942779541,27.950000762939453,45.47999954223633,317.5400085449219,50.15999984741211,71.19000244140625,24.0,147.27000427246094,59.970001220703125,55.5,4.809999942779541,26.510000228881836,135.72000122070312,106.48999786376953,115.95999908447266,51.7400016784668,203.9600067138672,84.11000061035156,22.190000534057617,70.61000061035156,155.52999877929688,15.949999809265137,47.358001708984375,518.6300048828125,244.1699981689453,9.0600004196167,15.449999809265137,178.07000732421875,178.6300048828125,294.2900085449219,50.18000030517578,37.54999923706055,152.75999450683594,81.6500015258789,67.30999755859375,201.27000427246094,69.5999984741211,73.0199966430664,72.9000015258789,69.81999969482422,834.5700073242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
