date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04 00:00:00+00:00,268.94,275.0,265.2,274.78,15106113,268.94,275.0,265.2,274.78,15106113,0.0,1.0
2021-01-05 00:00:00+00:00,270.97,272.4,268.2111,268.29,9871557,270.97,272.4,268.2111,268.29,9871557,0.0,1.0
2021-01-06 00:00:00+00:00,263.31,267.75,260.01,262.0,24354149,263.31,267.75,260.01,262.0,24354149,0.0,1.0
2021-01-07 00:00:00+00:00,268.74,271.61,264.78,265.9,15789756,268.74,271.61,264.78,265.9,15789756,0.0,1.0
2021-01-08 00:00:00+00:00,267.57,268.95,263.18,268.31,18528251,267.57,268.95,263.18,268.31,18528251,0.0,1.0
2021-01-11 00:00:00+00:00,256.84,263.47,255.9,260.48,30412286,256.84,263.47,255.9,260.48,30412286,0.0,1.0
2021-01-12 00:00:00+00:00,251.09,259.72,250.3,256.63,25772128,251.09,259.72,250.3,256.63,25772128,0.0,1.0
2021-01-13 00:00:00+00:00,251.64,253.95,249.2,251.55,19528938,251.64,253.95,249.2,251.55,19528938,0.0,1.0
2021-01-14 00:00:00+00:00,245.64,255.03,244.61,253.4,29739404,245.64,255.03,244.61,253.4,29739404,0.0,1.0
2021-01-15 00:00:00+00:00,251.36,253.86,247.16,247.9,24942930,251.36,253.86,247.16,247.9,24942930,0.0,1.0
2021-01-19 00:00:00+00:00,261.1,262.2,252.7201,256.9,28028546,261.1,262.2,252.7201,256.9,28028546,0.0,1.0
2021-01-20 00:00:00+00:00,267.48,270.32,263.6,268.93,25199919,267.48,270.32,263.6,268.93,25199919,0.0,1.0
2021-01-21 00:00:00+00:00,272.87,273.6,267.4901,269.26,20838687,272.87,273.6,267.4901,269.26,20838687,0.0,1.0
2021-01-22 00:00:00+00:00,274.5,278.47,272.0,272.01,21954042,274.5,278.47,272.0,272.01,21954042,0.0,1.0
2021-01-25 00:00:00+00:00,278.01,280.1,271.51,278.14,19086990,278.01,280.1,271.51,278.14,19086990,0.0,1.0
2021-01-26 00:00:00+00:00,282.05,285.39,277.81,278.1398,19373636,282.05,285.39,277.81,278.1398,19373636,0.0,1.0
2021-01-27 00:00:00+00:00,272.14,283.45,268.1201,282.53,35346194,272.14,283.45,268.1201,282.53,35346194,0.0,1.0
2021-01-28 00:00:00+00:00,265.0,286.79,264.7,277.18,37758844,265.0,286.79,264.7,277.18,37758844,0.0,1.0
2021-01-29 00:00:00+00:00,258.33,266.56,254.85,265.3,30389499,258.33,266.56,254.85,265.3,30389499,0.0,1.0
2021-02-01 00:00:00+00:00,262.01,264.17,254.91,259.52,22914255,262.01,264.17,254.91,259.52,22914255,0.0,1.0
2021-02-02 00:00:00+00:00,267.08,268.85,263.27,264.0,16964380,267.08,268.85,263.27,264.0,16964380,0.0,1.0
2021-02-03 00:00:00+00:00,266.65,269.2,263.84,265.62,14223377,266.65,269.2,263.84,265.62,14223377,0.0,1.0
2021-02-04 00:00:00+00:00,266.49,268.16,264.0,267.01,16059958,266.49,268.16,264.0,267.01,16059958,0.0,1.0
2021-02-05 00:00:00+00:00,268.1,269.17,265.67,266.8,12454367,268.1,269.17,265.67,266.8,12454367,0.0,1.0
2021-02-08 00:00:00+00:00,266.58,269.86,265.0,268.75,13755191,266.58,269.86,265.0,268.75,13755191,0.0,1.0
2021-02-09 00:00:00+00:00,269.45,273.39,265.75,266.44,14420322,269.45,273.39,265.75,266.44,14420322,0.0,1.0
2021-02-10 00:00:00+00:00,271.87,273.7999,267.72,272.4465,14188230,271.87,273.7999,267.72,272.4465,14188230,0.0,1.0
2021-02-11 00:00:00+00:00,270.39,273.58,268.49,271.89,12828572,270.39,273.58,268.49,271.89,12828572,0.0,1.0
2021-02-12 00:00:00+00:00,270.5,271.18,268.34,270.52,9097597,270.5,271.18,268.34,270.52,9097597,0.0,1.0
2021-02-16 00:00:00+00:00,273.97,276.6,270.05,270.8,15417243,273.97,276.6,270.05,270.8,15417243,0.0,1.0
2021-02-17 00:00:00+00:00,273.57,273.97,269.58,271.24,12619051,273.57,273.97,269.58,271.24,12619051,0.0,1.0
2021-02-18 00:00:00+00:00,269.39,271.95,266.03,269.565,15249134,269.39,271.95,266.03,269.565,15249134,0.0,1.0
2021-02-19 00:00:00+00:00,261.56,270.27,260.15,269.86,25622587,261.56,270.27,260.15,269.86,25622587,0.0,1.0
2021-02-22 00:00:00+00:00,260.33,263.07,257.53,257.95,17298474,260.33,263.07,257.53,257.95,17298474,0.0,1.0
2021-02-23 00:00:00+00:00,265.855,267.46,254.96,259.5,21924557,265.855,267.46,254.96,259.5,21924557,0.0,1.0
2021-02-24 00:00:00+00:00,264.31,266.38,258.39,262.325,15736123,264.31,266.38,258.39,262.325,15736123,0.0,1.0
2021-02-25 00:00:00+00:00,254.69,266.94,254.04,262.3,18430701,254.69,266.94,254.04,262.3,18430701,0.0,1.0
