date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-02-08 00:00:00+00:00,78.5,80.22,78.14,79.79,2401839,77.360311913,79.0553404034,77.0055385081,78.6315832808,2401839,0.0,1.0
2021-02-09 00:00:00+00:00,79.02,79.49,78.67,78.83,1876091,77.8727623869,78.3359387767,77.5278437987,77.6855208676,1876091,0.0,1.0
2021-02-10 00:00:00+00:00,79.0,79.99,78.7425,79.56,2263216,77.8530527533,78.8286796169,77.5992912205,78.4049224943,2263216,0.0,1.0
2021-02-11 00:00:00+00:00,75.9,78.37,75.0574,77.51,3171389,74.7980595439,77.2321992946,73.96769268,76.3846850494,3171389,0.0,1.0
2021-02-12 00:00:00+00:00,74.95,75.54,74.41,75.5,3174371,73.8618519475,74.443286139,73.3296918401,74.4038668718,3174371,0.0,1.0
2021-02-16 00:00:00+00:00,72.75,75.2,72.6,75.1,4968612,71.6937922506,74.1082223677,71.5459699986,74.0096741996,4968612,0.0,1.0
2021-02-17 00:00:00+00:00,72.49,73.72,72.23,72.47,3917846,71.4375670137,72.6497094806,71.1813417768,71.4178573801,3917846,0.0,1.0
2021-02-18 00:00:00+00:00,72.54,72.83,72.02,72.68,2994441,71.4868410977,71.7726307851,70.9743906239,71.624808533,2994441,0.0,1.0
2021-02-19 00:00:00+00:00,71.56,72.94,71.3,72.55,2772991,70.5210690509,71.8810337699,70.264843814,71.4966959145,2772991,0.0,1.0
2021-02-22 00:00:00+00:00,70.91,71.96,70.74,71.56,2590383,69.8805059586,70.9152617231,69.712974073,70.5210690509,2590383,0.0,1.0
2021-02-23 00:00:00+00:00,70.07,71.425,69.52,70.54,5757371,69.0527013471,70.3880290241,68.5106864229,69.5158777369,5757371,0.0,1.0
2021-02-24 00:00:00+00:00,70.29,70.79,69.66,69.96,3670179,69.2695073168,69.762248157,68.6486538581,68.9442983622,3670179,0.0,1.0
2021-02-25 00:00:00+00:00,69.94,71.61,69.92,70.7872,3322140,68.9245887286,70.5703431349,68.904879095,69.7594888083,3322140,0.0,1.0
2021-02-26 00:00:00+00:00,69.14,70.61,69.1175,70.26,3480262,68.1362033843,69.5848614545,68.1140300465,69.2399428664,3480262,0.0,1.0
2021-03-01 00:00:00+00:00,70.15,70.38,69.48,69.48,4312488,69.1315398815,69.358200668,68.4712671556,68.4712671556,4312488,0.0,1.0
2021-03-02 00:00:00+00:00,69.61,70.6,69.5,70.26,2759549,68.5993797741,69.5750066377,68.4909767893,69.2399428664,2759549,0.0,1.0
2021-03-03 00:00:00+00:00,68.55,69.34,68.18,69.22,2324759,67.5547691929,68.3332997204,67.1901409711,68.2150419187,2324759,0.0,1.0
2021-03-04 00:00:00+00:00,68.22,70.31,67.96,70.31,3540821,67.2295602383,69.2892169504,66.9733350014,69.2892169504,3540821,0.0,1.0
2021-03-05 00:00:00+00:00,70.39,70.57,68.22,68.44,4389931,69.3680554848,69.5454421873,67.2295602383,67.446366208,4389931,0.0,1.0
2021-03-08 00:00:00+00:00,70.17,71.365,70.11,70.31,2617756,69.1512495151,70.3289001232,69.0921206143,69.2892169504,2617756,0.0,1.0
2021-03-09 00:00:00+00:00,70.53,71.63,70.48,70.77,2513049,69.5060229201,70.5900527685,69.4567488361,69.7425385234,2513049,0.0,1.0
2021-03-10 00:00:00+00:00,70.83,71.44,70.33,71.0,2412342,69.8016674242,70.4028112493,69.308926584,69.9691993099,2412342,0.0,1.0
2021-03-11 00:00:00+00:00,71.08,72.2,70.99,72.01,3362619,70.0480378443,71.1517773264,69.9593444931,70.9645358071,3362619,0.0,1.0
2021-03-12 00:00:00+00:00,71.26,71.7652,70.54,70.54,3321872,70.2254245468,70.7232898917,69.5158777369,69.5158777369,3321872,0.0,1.0
2021-03-15 00:00:00+00:00,72.38,72.6744,71.29,71.65,3349578,71.3291640289,71.6192898356,70.2549889972,70.6097624022,3349578,0.0,1.0
2021-03-16 00:00:00+00:00,72.2,73.45,72.12,72.88,2668659,71.1517773264,72.3836294269,71.072938792,71.8219048691,2668659,0.0,1.0
2021-03-17 00:00:00+00:00,72.3,72.65,71.61,72.41,3777260,71.2503254944,71.5952440826,70.5703431349,71.3587284793,3777260,0.0,1.0
2021-03-18 00:00:00+00:00,71.74,72.73,71.66,72.67,2840478,70.6984557534,71.674082617,70.619617219,71.6149537162,2840478,0.0,1.0
2021-03-19 00:00:00+00:00,71.95,72.24,71.4,71.46,4597569,70.9054069063,71.1911965936,70.3633919821,70.4225208829,4597569,0.0,1.0
2021-03-22 00:00:00+00:00,71.97,72.2,71.15,71.66,3285141,70.9251165399,71.1517773264,70.1170215619,70.619617219,3285141,0.0,1.0
2021-03-23 00:00:00+00:00,71.73,72.47,71.51,72.14,1982553,70.6886009366,71.4178573801,70.4717949669,71.0926484256,1982553,0.0,1.0
2021-03-24 00:00:00+00:00,71.83,72.61,71.35,71.41,2404604,70.7871491046,71.5558248154,70.314117898,70.3732467989,2404604,0.0,1.0
2021-03-25 00:00:00+00:00,72.28,72.41,71.34,71.8762,1643989,71.2306158608,71.3587284793,70.3042630812,70.8326783583,1643989,0.0,1.0
2021-03-26 00:00:00+00:00,72.43,72.47,71.75,72.2,1553711,71.3784381129,71.4178573801,70.7083105702,71.1517773264,1553711,0.0,1.0
2021-03-29 00:00:00+00:00,72.49,72.99,71.85,72.33,1681328,71.4375670137,71.9303078539,70.8068587382,71.2798899448,1681328,0.0,1.0
2021-03-30 00:00:00+00:00,71.64,72.48,71.07,72.14,1623299,70.5999075854,71.4277121969,70.0381830275,71.0926484256,1623299,0.0,1.0
2021-03-31 00:00:00+00:00,71.88,72.48,71.3,71.65,2118722,70.8364231887,71.4277121969,70.264843814,70.6097624022,2118722,0.0,1.0
2021-04-01 00:00:00+00:00,72.92,73.24,71.75,71.98,2026008,71.8613241363,72.176678274,70.7083105702,70.9349713567,2026008,0.0,1.0
2021-04-05 00:00:00+00:00,73.25,73.52,72.68,72.68,1862605,72.4033390605,72.6702182625,71.8399274119,71.8399274119,1862605,0.22,1.0
2021-04-06 00:00:00+00:00,72.19,73.55,71.761,73.25,2123251,71.3555910823,72.6998715072,70.9315496836,72.4033390605,2123251,0.0,1.0
2021-04-07 00:00:00+00:00,72.26,72.56,72.05,72.12,1654984,71.4247819865,71.7213144332,71.2172092739,71.2864001781,1654984,0.0,1.0
2021-04-08 00:00:00+00:00,72.2,72.91,72.055,72.73,1832519,71.3654754972,72.0672689543,71.2221514813,71.8893494863,1832519,0.0,1.0
2021-04-09 00:00:00+00:00,72.79,73.13,72.2,72.37,2293262,71.9486559756,72.2847260819,71.3654754972,71.5335105503,2293262,0.0,1.0
2021-04-12 00:00:00+00:00,73.57,73.83,72.73,72.73,2649175,72.719640337,72.9766351241,71.8893494863,71.8893494863,2649175,0.0,1.0
2021-04-13 00:00:00+00:00,74.02,74.12,73.27,73.35,1909038,73.164439007,73.2632831558,72.4231078903,72.5021832094,1909038,0.0,1.0
2021-04-14 00:00:00+00:00,73.83,74.4839,73.39,74.1,2528618,72.9766351241,73.6229770137,72.541720869,73.2435143261,2528618,0.0,1.0
2021-04-15 00:00:00+00:00,74.52,75.15,74.03,74.05,2071114,73.6586597514,74.2813778894,73.1743234219,73.1940922516,2071114,0.0,1.0
2021-04-16 00:00:00+00:00,75.31,75.5,74.31,74.35,6534197,74.4395285276,74.6273324105,73.4510870387,73.4906246983,6534197,0.0,1.0
2021-04-19 00:00:00+00:00,74.68,75.41,74.38,75.39,1764918,73.8168103896,74.5383726765,73.520277943,74.5186038467,1764918,0.0,1.0
2021-04-20 00:00:00+00:00,75.32,75.74,74.63,74.7,1747672,74.4494129425,74.8645583678,73.7673883152,73.8365792194,1747672,0.0,1.0
2021-04-21 00:00:00+00:00,75.89,76.13,75.37,75.51,2798353,75.0128245912,75.2500505485,74.498835017,74.6372168254,2798353,0.0,1.0
2021-04-22 00:00:00+00:00,75.94,76.37,75.48,76.0,1849336,75.0622466656,75.4872765058,74.6075635807,75.1215531549,1849336,0.0,1.0
2021-04-23 00:00:00+00:00,75.56,75.98,75.2048,75.86,1228156,74.6866388998,75.1017843252,74.335544483,74.9831713465,1228156,0.0,1.0
2021-04-26 00:00:00+00:00,75.61,75.88,74.81,75.55,1316340,74.7360609743,75.0029401763,73.9453077832,74.6767544849,1316340,0.0,1.0
2021-04-27 00:00:00+00:00,75.51,75.94,74.93,75.27,1463483,74.6372168254,75.0622466656,74.0639207618,74.3999908681,1463483,0.0,1.0
2021-04-28 00:00:00+00:00,74.97,76.0065,74.75,75.835,1622220,74.1034584214,75.1279780246,73.8860012938,74.9584603093,1622220,0.0,1.0
2021-04-29 00:00:00+00:00,75.34,75.36,74.54,74.97,1589320,74.4691817723,74.4889506021,73.6784285812,74.1034584214,1589320,0.0,1.0
2021-04-30 00:00:00+00:00,75.05,75.565,74.51,74.98,2181498,74.1825337405,74.6915811073,73.6487753365,74.1133428363,2181498,0.0,1.0
2021-05-03 00:00:00+00:00,75.99,76.06,75.1701,75.2,2595653,75.1116687401,75.1808596443,74.3012455633,74.3307999638,2595653,0.0,1.0
2021-05-04 00:00:00+00:00,75.48,75.74,75.01,75.73,2819972,74.6075635807,74.8645583678,74.142996081,74.8546739529,2819972,0.0,1.0
2021-05-05 00:00:00+00:00,74.6,74.64,71.8193,72.59,5638822,73.7377350705,73.7772727301,70.9891758224,71.7509676779,5638822,0.0,1.0
2021-05-06 00:00:00+00:00,75.17,75.53,74.4,74.63,2583437,74.3011467192,74.6569856552,73.5400467727,73.7673883152,2583437,0.0,1.0
2021-05-07 00:00:00+00:00,76.68,77.21,74.82,75.02,3866417,75.7936933674,76.3175673565,73.9551921981,74.1528804958,3866417,0.0,1.0
2021-05-10 00:00:00+00:00,77.35,79.22,77.32,78.33,5105253,76.4559491649,78.3043347491,76.4262959203,77.424621824,5105253,0.0,1.0
2021-05-11 00:00:00+00:00,76.69,77.79,76.1,77.54,3386489,75.8035777823,76.89086342,75.2203973038,76.6437530478,3386489,0.0,1.0
2021-05-12 00:00:00+00:00,76.31,77.01,76.24,76.55,2832714,75.4279700165,76.1198790587,75.3587791123,75.6651959738,2832714,0.0,1.0
2021-05-13 00:00:00+00:00,76.87,77.15,76.0,76.14,2446905,75.9814972503,76.2582608672,75.1215531549,75.2599349634,2446905,0.0,1.0
2021-05-14 00:00:00+00:00,76.8,77.62,76.79,77.51,1972159,75.9123063461,76.7228283669,75.9024219312,76.6140998032,1972159,0.0,1.0
2021-05-17 00:00:00+00:00,76.5,77.35,76.42,76.8,2256694,75.6157738994,76.4559491649,75.5366985803,75.9123063461,2256694,0.0,1.0
2021-05-18 00:00:00+00:00,77.92,78.46,76.51,76.67,3705687,77.0193608136,77.5531192176,75.6256583143,75.7838089525,3705687,0.0,1.0
2021-05-19 00:00:00+00:00,78.43,78.5,77.18,77.61,2694593,77.5234659729,77.5926568771,76.2879141118,76.712943952,2694593,0.0,1.0
2021-05-20 00:00:00+00:00,78.46,79.015,78.08,78.26,2711451,77.5531192176,78.1017042439,77.1775114518,77.3554309198,2711451,0.0,1.0
2021-05-21 00:00:00+00:00,77.53,79.235,77.485,78.78,2680961,76.6338686329,78.3191613715,76.5893887659,77.869420494,2680961,0.0,1.0
2021-05-24 00:00:00+00:00,77.0,78.005,76.95,77.97,2453603,76.1099946438,77.1033783402,76.0605725694,77.068782888,2453603,0.0,1.0
2021-05-25 00:00:00+00:00,78.12,79.13,76.74,77.1,6453497,77.2170491114,78.2153750151,75.8529998567,76.2088387927,6453497,0.0,1.0
2021-05-26 00:00:00+00:00,79.03,79.38,78.0,78.28,4551620,78.1165308663,78.4624853874,77.0984361327,77.3751997496,4551620,0.0,1.0
2021-05-27 00:00:00+00:00,78.29,79.5,78.215,79.228,2337551,77.3850841645,78.581098366,77.3109510528,78.3122422811,2337551,0.0,1.0
2021-05-28 00:00:00+00:00,78.25,79.075,78.23,78.78,1938693,77.3455465049,78.1610107333,77.3257776752,77.869420494,1938693,0.0,1.0
2021-06-01 00:00:00+00:00,77.9,78.66,77.53,78.4,1754384,76.9995919838,77.7508075154,76.6338686329,77.4938127283,1754384,0.0,1.0
2021-06-02 00:00:00+00:00,78.05,78.52,77.69,77.8,2776849,77.1478582072,77.6124257069,76.7920192712,76.9007478349,2776849,0.0,1.0
2021-06-03 00:00:00+00:00,80.26,80.33,77.84,77.88,3772251,79.3323138976,79.4015048018,76.9402854945,76.979823154,3772251,0.0,1.0
2021-06-04 00:00:00+00:00,80.35,81.42,79.99,80.35,3125506,79.4212736316,80.4789060247,79.0654346956,79.4212736316,3125506,0.0,1.0
2021-06-07 00:00:00+00:00,79.53,80.72,79.3,80.44,3090460,78.6107516107,79.7869969825,78.3834100683,79.5102333656,3090460,0.0,1.0
2021-06-08 00:00:00+00:00,79.49,80.3,79.25,79.53,1930241,78.5712139511,79.3718515571,78.3339879938,78.6107516107,1930241,0.0,1.0
2021-06-09 00:00:00+00:00,80.03,80.32,79.64,79.64,2187569,79.1049723551,79.3916203869,78.7194801745,78.7194801745,2187569,0.0,1.0
2021-06-10 00:00:00+00:00,81.08,81.18,79.83,80.18,2549202,80.1428359185,80.2416800673,78.9072840574,79.2532385785,2549202,0.0,1.0
2021-06-11 00:00:00+00:00,81.27,81.57,80.55,81.08,3439697,80.3306398013,80.627172248,79.6189619294,80.1428359185,3439697,0.0,1.0
2021-06-14 00:00:00+00:00,80.69,81.09,79.66,81.0,2690993,79.7573437378,80.1527203333,78.7392490042,80.0637605994,2690993,0.0,1.0
2021-06-15 00:00:00+00:00,80.24,81.13,80.1,80.94,2002843,79.3125450678,80.1922579929,79.1741632594,80.00445411,2002843,0.0,1.0
2021-06-16 00:00:00+00:00,79.3,80.36,79.05,80.24,2462946,78.3834100683,79.4311580465,78.136299696,79.3125450678,2462946,0.0,1.0
2021-06-17 00:00:00+00:00,78.93,79.41,78.695,79.23,3526008,78.0176867174,78.492138632,77.7854029675,78.314219164,3526008,0.0,1.0
2021-06-18 00:00:00+00:00,78.8,79.38,78.46,78.67,4825514,77.8891893238,78.4624853874,77.5531192176,77.7606919303,4825514,0.0,1.0
2021-06-21 00:00:00+00:00,79.48,79.58,78.31,78.79,1871502,78.5613295363,78.6601736851,77.4048529943,77.8793049089,1871502,0.0,1.0
2021-06-22 00:00:00+00:00,79.07,79.64,78.83,79.56,1485693,78.1560685258,78.7194801745,77.9188425685,78.6404048554,1485693,0.0,1.0
2021-06-23 00:00:00+00:00,78.14,78.96,77.78,78.96,1608053,77.2368179412,78.047339962,76.8809790052,78.047339962,1608053,0.0,1.0
2021-06-24 00:00:00+00:00,78.28,78.83,78.07,78.22,1474044,77.3751997496,77.9188425685,77.1676270369,77.3158932603,1474044,0.0,1.0
2021-06-25 00:00:00+00:00,78.45,79.26,77.91,78.03,10277730,77.7606919303,78.5635747915,77.2254366894,77.3443822985,10277730,0.22,1.0
2021-06-28 00:00:00+00:00,78.5,79.02,78.3,78.51,2676890,77.8102526007,78.3256835733,77.6120099189,77.8201647348,2676890,0.0,1.0
2021-06-29 00:00:00+00:00,78.36,78.99,77.95,78.66,3660729,77.6714827235,78.2959471711,77.2650852258,77.9688467461,3660729,0.0,1.0
2021-06-30 00:00:00+00:00,78.16,78.75,77.67,78.5,1666765,77.4732400417,78.0580559529,76.9875454713,77.8102526007,1666765,0.0,1.0
2021-07-01 00:00:00+00:00,78.49,78.74,78.04,78.04,4044588,77.8003404666,78.0481438188,77.3542944326,77.3542944326,4044588,0.0,1.0
2021-07-02 00:00:00+00:00,79.46,79.585,78.455,78.61,4650515,78.7618174733,78.8857191494,77.7656479973,77.9192860757,4650515,0.0,1.0
2021-07-06 00:00:00+00:00,79.56,79.94,78.74,79.64,2755361,78.8609388142,79.2375999096,78.0481438188,78.9402358869,2755361,0.0,1.0
2021-07-07 00:00:00+00:00,80.22,80.32,79.64,80.08,3278627,79.5151396641,79.6142610049,78.9402358869,79.3763697868,3278627,0.0,1.0
2021-07-08 00:00:00+00:00,79.74,80.39,79.37,79.78,2112211,79.0393572278,79.6836459436,78.6726082665,79.0790057641,2112211,0.0,1.0
2021-07-09 00:00:00+00:00,79.57,80.035,79.43,79.48,2100317,78.8708509483,79.3317651834,78.732081071,78.7816417415,2100317,0.0,1.0
2021-07-12 00:00:00+00:00,80.01,80.25,79.43,79.6,1629344,79.3069848482,79.5448760663,78.732081071,78.9005873505,1629344,0.0,1.0
2021-07-13 00:00:00+00:00,79.72,80.41,79.59,80.09,1481855,79.0195329596,79.7034702118,78.8906752164,79.3862819209,1481855,0.0,1.0
2021-07-14 00:00:00+00:00,79.62,79.86,79.2008,79.86,1292717,78.9204116187,79.1583028368,78.5048949577,79.1583028368,1292717,0.0,1.0
2021-07-15 00:00:00+00:00,79.5,79.71,78.982,79.41,1491292,78.8014660096,79.0096208255,78.2880174638,78.7122568028,1491292,0.0,1.0
2021-07-16 00:00:00+00:00,77.46,79.69,76.92,79.69,3932606,76.7793906554,78.9897965573,76.2441354146,78.9897965573,3932606,0.0,1.0
2021-07-19 00:00:00+00:00,76.72,77.87,76.07,77.61,2954694,76.0458927328,77.1857881531,75.401604017,76.9280726668,2954694,0.0,1.0
2021-07-20 00:00:00+00:00,77.81,78.71,76.845,76.89,2531280,77.1263153485,78.0184074166,76.1697944089,76.2143990123,2531280,0.0,1.0
2021-07-21 00:00:00+00:00,77.69,78.07,77.1455,77.72,1554564,77.0073697395,77.3840308349,76.4676540383,77.0371061417,1554564,0.0,1.0
2021-07-22 00:00:00+00:00,78.06,78.2,77.56,77.87,1784791,77.3741187008,77.512888578,76.8785119963,77.1857881531,1784791,0.0,1.0
2021-07-23 00:00:00+00:00,78.41,78.555,77.34,77.43,2023626,77.7210433939,77.8647693382,76.6604450463,76.7496542532,2023626,0.0,1.0
2021-07-26 00:00:00+00:00,78.29,78.83,77.67,78.31,2099306,77.6020977848,78.1373530256,76.9875454713,77.621922053,2099306,0.0,1.0
2021-07-27 00:00:00+00:00,79.35,79.49,78.3,78.485,2629454,78.6527839983,78.7915538755,77.6120099189,77.7953843996,2629454,0.0,1.0
2021-07-28 00:00:00+00:00,78.76,79.47,78.68,79.13,3256525,78.067968087,78.7717296074,77.9886710143,78.4347170483,3256525,0.0,1.0
2021-07-29 00:00:00+00:00,78.53,79.36,77.58,77.58,2714687,77.839989003,78.6626961324,76.8983362645,76.8983362645,2714687,0.0,1.0
2021-07-30 00:00:00+00:00,80.39,80.815,79.22,80.02,3294642,79.6836459436,80.1049116424,78.5239262551,79.3168969823,3294642,0.0,1.0
2021-08-02 00:00:00+00:00,80.11,80.22,79.44,80.06,1870672,79.4061061891,79.5151396641,78.7419932051,79.3565455186,1870672,0.0,1.0
2021-08-03 00:00:00+00:00,81.91,81.97,79.93,80.09,2218202,81.1902903251,81.2497631297,79.2276877755,79.3862819209,2218202,0.0,1.0
2021-08-04 00:00:00+00:00,80.09,82.0,80.065,81.91,2010904,79.3862819209,81.2794995319,79.3615015857,81.1902903251,2010904,0.0,1.0
2021-08-05 00:00:00+00:00,79.9,80.46,79.26,80.37,1425415,79.1979513732,79.7530308822,78.5635747915,79.6638216754,1425415,0.0,1.0
2021-08-06 00:00:00+00:00,80.0,80.395,79.7,80.0,1262704,79.2970727141,79.6886020106,78.9997086914,79.2970727141,1262704,0.0,1.0
2021-08-09 00:00:00+00:00,80.0,80.23,79.575,79.99,1532456,79.2970727141,79.5250517981,78.8758070153,79.28716058,1532456,0.0,1.0
2021-08-10 00:00:00+00:00,79.1,80.22,78.71,80.22,1439425,78.4049806461,79.5151396641,78.0184074166,79.5151396641,1439425,0.0,1.0
2021-08-11 00:00:00+00:00,79.48,79.82,79.17,79.43,985019,78.7816417415,79.1186543005,78.4743655847,78.732081071,985019,0.0,1.0
2021-08-12 00:00:00+00:00,79.54,79.92,79.32,79.32,1095671,78.841114546,79.2177756414,78.623047596,78.623047596,1095671,0.0,1.0
2021-08-13 00:00:00+00:00,79.63,79.98,79.21,79.56,800807,78.9303237528,79.2772484459,78.514014121,78.8609388142,800807,0.0,1.0
2021-08-16 00:00:00+00:00,80.15,80.33,79.6,79.77,1176168,79.4457547254,79.624173139,78.9005873505,79.06909363,1176168,0.0,1.0
2021-08-17 00:00:00+00:00,80.78,80.85,79.76,79.86,1355707,80.0702191731,80.1396041117,79.059181496,79.1583028368,1355707,0.0,1.0
2021-08-18 00:00:00+00:00,79.36,80.97,79.3,80.95,1750345,78.6626961324,80.2585497208,78.6032233278,80.2387254526,1750345,0.0,1.0
2021-08-19 00:00:00+00:00,79.62,80.35,78.9611,79.47,1536680,78.9204116187,79.6439974072,78.2673011036,78.7717296074,1536680,0.0,1.0
2021-08-20 00:00:00+00:00,78.96,80.18,78.75,79.89,2428882,78.2662107688,79.4754911277,78.0580559529,79.1880392391,2428882,0.0,1.0
2021-08-23 00:00:00+00:00,77.92,79.08,77.615,79.08,2295077,77.2353488235,78.3851563779,76.9330287338,78.3851563779,2295077,0.0,1.0
2021-08-24 00:00:00+00:00,77.19,77.97,76.99,77.85,1769830,76.511763035,77.284909494,76.3135203532,77.1659638849,1769830,0.0,1.0
2021-08-25 00:00:00+00:00,76.51,77.36,75.74,77.19,3317695,75.8377379169,76.6802693145,75.0745035921,76.511763035,3317695,0.0,1.0
2021-08-26 00:00:00+00:00,76.07,76.66,75.83,76.35,1543826,75.401604017,75.9864199283,75.1637127989,75.6791437715,1543826,0.0,1.0
2021-08-27 00:00:00+00:00,76.84,77.0,75.97,76.09,1330546,76.1648383419,76.3234324873,75.3024826761,75.4214282852,1330546,0.0,1.0
2021-08-30 00:00:00+00:00,76.22,77.15,76.15,76.84,987067,75.5502860284,76.4721144987,75.4809010897,76.1648383419,987067,0.0,1.0
2021-08-31 00:00:00+00:00,76.35,76.75,75.76,76.12,1785220,75.6791437715,76.0756291351,75.0943278602,75.4511646875,1785220,0.0,1.0
2021-09-01 00:00:00+00:00,76.08,76.63,75.54,76.55,1247743,75.4115161511,75.956683526,74.8762609103,75.8773864533,1247743,0.0,1.0
2021-09-02 00:00:00+00:00,76.3,76.32,75.57,76.26,1232996,75.6295831011,75.6494073692,74.9059973126,75.5899345647,1232996,0.0,1.0
2021-09-03 00:00:00+00:00,75.69,76.34,75.45,75.825,1818693,75.0249429216,75.6692316374,74.7870517035,75.1587567318,1818693,0.0,1.0
2021-09-07 00:00:00+00:00,75.79,76.655,75.5675,75.77,1937286,75.1240642625,75.9814638612,74.903519279,75.1042399943,1937286,0.0,1.0
2021-09-08 00:00:00+00:00,75.67,76.19,75.5,76.06,1663294,75.0051186534,75.5205496261,74.8366123739,75.3916918829,1663294,0.0,1.0
2021-09-09 00:00:00+00:00,75.05,76.19,75.03,75.66,1374459,74.3905663399,75.5205496261,74.3707420717,74.9952065194,1374459,0.0,1.0
2021-09-10 00:00:00+00:00,74.45,75.24,73.95,75.0,1658369,73.7958382946,74.5788968876,73.3002315901,74.3410056695,1658369,0.0,1.0
2021-09-13 00:00:00+00:00,74.5,74.71,73.775,74.51,1912288,73.845398965,74.0535537809,73.1267692435,73.8553110991,1912288,0.0,1.0
2021-09-14 00:00:00+00:00,73.92,74.96,73.55,74.95,1981868,73.2704951878,74.3013571331,72.9037462265,74.291444999,1981868,0.0,1.0
2021-09-15 00:00:00+00:00,74.23,74.94,73.87,73.89,2537434,73.5777713446,74.2815328649,73.2209345174,73.2407587856,2537434,0.0,1.0
2021-09-16 00:00:00+00:00,74.02,74.4,72.96,74.15,2097900,73.3696165287,73.7462776241,72.3189303153,73.4984742719,2097900,0.0,1.0
2021-09-17 00:00:00+00:00,75.04,75.68,73.92,74.05,8145163,74.3806542058,75.0150307875,73.2704951878,73.399352931,8145163,0.0,1.0
2021-09-20 00:00:00+00:00,73.69,75.15,73.24,74.94,2124595,73.0425161038,74.4896876808,72.5964700698,74.2815328649,2124595,0.0,1.0
2021-09-21 00:00:00+00:00,73.35,74.31,73.33,73.77,1506310,72.7055035447,73.6570684173,72.6856792766,73.1218131765,1506310,0.0,1.0
