date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-07-07 00:00:00+00:00,100.04,103.155,98.822,102.85,4642602,100.04,103.155,98.822,102.85,4642602,0.0,1.0
2021-07-08 00:00:00+00:00,98.39,98.67,96.1,97.835,3338743,98.39,98.67,96.1,97.835,3338743,0.0,1.0
2021-07-09 00:00:00+00:00,100.03,100.35,97.08,98.4,2087702,100.03,100.35,97.08,98.4,2087702,0.0,1.0
2021-07-12 00:00:00+00:00,100.79,100.85,99.41,100.1,2196017,100.79,100.85,99.41,100.1,2196017,0.0,1.0
2021-07-13 00:00:00+00:00,100.61,101.18,99.75,100.46,2730211,100.61,101.18,99.75,100.46,2730211,0.0,1.0
2021-07-14 00:00:00+00:00,100.08,102.55,99.85,101.45,1261818,100.08,102.55,99.85,101.45,1261818,0.0,1.0
2021-07-15 00:00:00+00:00,98.79,100.335,98.05,99.88,2305080,98.79,100.335,98.05,99.88,2305080,0.0,1.0
2021-07-16 00:00:00+00:00,97.1,99.67,97.04,99.1,1541418,97.1,99.67,97.04,99.1,1541418,0.0,1.0
2021-07-19 00:00:00+00:00,96.12,96.58,94.67,96.5,1536465,96.12,96.58,94.67,96.5,1536465,0.0,1.0
2021-07-20 00:00:00+00:00,97.52,98.05,95.58,96.04,1262521,97.52,98.05,95.58,96.04,1262521,0.0,1.0
2021-07-21 00:00:00+00:00,100.07,100.08,97.56,97.56,1352248,100.07,100.08,97.56,97.56,1352248,0.0,1.0
2021-07-22 00:00:00+00:00,98.12,99.29,97.51,99.09,1087076,98.12,99.29,97.51,99.09,1087076,0.0,1.0
2021-07-23 00:00:00+00:00,99.28,99.35,97.95,99.22,1239873,99.28,99.35,97.95,99.22,1239873,0.0,1.0
2021-07-26 00:00:00+00:00,99.22,99.47,98.29,98.29,1149630,99.22,99.47,98.29,98.29,1149630,0.0,1.0
