date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04 00:00:00+00:00,97.98,99.47,95.425,98.89,366486,97.3988164709,98.8799783054,94.8589718487,98.3034186651,366486,0.0,1.0
2021-01-05 00:00:00+00:00,98.4,99.48,98.14,98.46,265080,97.8163251759,98.8899189888,97.5578674061,97.8759692766,265080,0.0,1.0
2021-01-06 00:00:00+00:00,99.98,101.265,97.95,97.95,521548,99.3869531615,100.6643309851,97.3689944205,97.3689944205,521548,0.0,1.0
2021-01-07 00:00:00+00:00,100.66,100.88,99.54,100.39,281066,100.0629196362,100.2816146722,98.9495630895,99.794521183,281066,0.0,1.0
2021-01-08 00:00:00+00:00,99.28,101.33,98.66,100.47,329314,98.6911053198,100.7289454276,98.0747829457,99.8740466506,329314,0.0,1.0
2021-01-11 00:00:00+00:00,99.38,100.12,98.6,98.65,322406,98.7905121543,99.5261227298,98.015138845,98.0648422622,322406,0.0,1.0
2021-01-12 00:00:00+00:00,99.88,100.17,99.01,99.18,432520,99.2875463269,99.5758261471,98.4227068665,98.5916984852,432520,0.0,1.0
2021-01-13 00:00:00+00:00,98.78,100.14,98.06,100.14,336465,98.1940711471,99.5460040967,97.4783419385,99.5460040967,336465,0.0,1.0
2021-01-14 00:00:00+00:00,101.27,101.8,98.32,98.79,579391,100.6693013269,101.1961575499,97.7367997083,98.2040118306,579391,0.0,1.0
2021-01-15 00:00:00+00:00,99.9,101.06,98.8,100.52,277529,99.3074276938,100.4605469744,98.213952514,99.9237500679,277529,0.0,1.0
2021-01-19 00:00:00+00:00,103.84,104.65,99.775,100.6,621946,103.2240569743,104.0292523339,99.1831691507,100.0032755355,621946,0.0,1.0
2021-01-20 00:00:00+00:00,102.28,104.19,101.45,103.66,549985,101.6733103556,103.5719808951,100.848233629,103.0451246721,549985,0.0,1.0
2021-01-21 00:00:00+00:00,100.06,102.4066,98.75,101.16,700065,99.4664786291,101.7991594081,98.1642490968,100.5599538089,700065,0.0,1.0
2021-01-22 00:00:00+00:00,99.45,100.875,99.27,99.84,495016,98.8600969385,100.2766443305,98.6811646363,99.2477835931,495016,0.0,1.0
2021-01-25 00:00:00+00:00,101.16,102.94,99.45,99.45,457673,100.5599538089,102.3293954635,98.8600969385,98.8600969385,457673,0.0,1.0
2021-01-26 00:00:00+00:00,101.9,102.92,99.81,101.08,298533,101.2955643844,102.3095140966,99.2179615428,100.4804283413,298533,0.0,1.0
2021-01-27 00:00:00+00:00,100.79,102.64,100.0,101.0,424833,100.1921485211,102.0311749599,99.4068345284,100.4009028736,424833,0.0,1.0
2021-01-28 00:00:00+00:00,99.36,102.25,98.79,100.68,434050,98.7706307874,101.6434883052,98.2040118306,100.0828010032,434050,0.0,1.0
2021-01-29 00:00:00+00:00,96.04,100.15,93.34,99.0,1092568,95.470323881,99.5559447802,92.7863393488,98.4127661831,1092568,0.0,1.0
2021-02-01 00:00:00+00:00,95.56,97.05,93.94,96.81,611724,94.9931710753,96.4743329098,93.3827803559,96.2357565069,611724,0.0,1.0
2021-02-02 00:00:00+00:00,95.23,96.7,94.47,96.7,538887,94.6651285214,96.1264089889,93.9096365789,96.1264089889,538887,0.0,1.0
2021-02-03 00:00:00+00:00,94.84,96.15,93.87,95.87,213157,94.2774418667,95.579671399,93.3131955718,95.3013322623,213157,0.0,1.0
2021-02-04 00:00:00+00:00,97.77,97.78,94.31,94.78,591819,97.1900621184,97.2000028018,93.7505856437,94.217797766,591819,0.0,1.0
2021-02-05 00:00:00+00:00,100.81,106.0,97.62,104.0,1376156,100.212029888,105.3712446001,97.0409518666,103.3831079095,1376156,0.0,1.0
2021-02-08 00:00:00+00:00,103.37,105.28,101.26,102.07,615755,102.756844852,104.6555153915,100.6593606434,101.4645560031,615755,0.0,1.0
2021-02-09 00:00:00+00:00,106.1,106.57,103.51,103.7,524650,105.4706514346,105.9378635569,102.8960144203,103.0848874059,524650,0.0,1.0
2021-02-10 00:00:00+00:00,106.32,106.93,105.43,106.93,537701,105.6893464706,106.2957281612,104.8046256433,106.2957281612,537701,0.0,1.0
2021-02-11 00:00:00+00:00,108.12,108.28,105.72,106.25,459776,107.4786694921,107.6377204273,105.0929054634,105.6197616864,459776,0.0,1.0
2021-02-12 00:00:00+00:00,107.72,108.5,107.48,108.13,252540,107.0810421539,107.8564154633,106.8424657511,107.4886101755,252540,0.0,1.0
2021-02-16 00:00:00+00:00,106.82,108.69,106.646,108.24,363696,106.1863806432,108.0452884489,106.0134127511,107.5979576935,363696,0.0,1.0
2021-02-17 00:00:00+00:00,109.29,110.1,106.08,106.75,595741,108.641729456,109.4469248157,105.4507700677,106.116795859,595741,0.0,1.0
2021-02-18 00:00:00+00:00,106.57,109.29,106.51,109.03,287873,105.9378635569,108.641729456,105.8782194562,108.3832716863,287873,0.0,1.0
2021-02-19 00:00:00+00:00,108.15,108.85,106.63,106.75,351605,107.5084915424,108.2043393841,105.9975076576,106.116795859,351605,0.0,1.0
2021-02-22 00:00:00+00:00,107.15,108.32,106.68,107.9,457480,106.5144231971,107.6774831611,106.0472110749,107.2599744561,457480,0.0,1.0
2021-02-23 00:00:00+00:00,106.56,107.94,105.92,106.75,308025,105.9279228734,107.2997371899,105.2917191324,106.116795859,308025,0.0,1.0
2021-02-24 00:00:00+00:00,108.02,108.32,106.42,106.45,244702,107.3792626575,107.6774831611,105.7887533051,105.8185753554,244702,0.0,1.0
2021-02-25 00:00:00+00:00,107.33,108.85,106.71,107.84,251830,106.6933554993,108.2043393841,106.0770331252,107.2003303554,251830,0.0,1.0
2021-02-26 00:00:00+00:00,106.67,108.005,106.04,107.17,504052,106.0372703914,107.3643516324,105.4110073339,106.534304564,504052,0.0,1.0
2021-03-01 00:00:00+00:00,107.25,108.31,106.68,107.65,322518,106.6138300317,107.6675424777,106.0472110749,107.0114573698,322518,0.0,1.0
2021-03-02 00:00:00+00:00,106.21,107.31,105.67,107.03,308531,105.5799989526,106.6734741324,105.0432020461,106.3951349957,308531,0.0,1.0
2021-03-03 00:00:00+00:00,103.15,106.01,103.01,105.82,441282,102.538149816,105.3811852835,102.3989802477,105.1923122979,441282,0.0,1.0
2021-03-04 00:00:00+00:00,100.55,103.22,100.16,102.76,349273,99.9535721183,102.6077346002,99.5658854636,102.1504631613,349273,0.0,1.0
2021-03-05 00:00:00+00:00,104.18,104.46,100.3601,101.25,335439,103.5620402116,103.8403793483,99.7647985395,100.64941996,335439,0.0,1.0
2021-03-08 00:00:00+00:00,104.4,105.17,102.875,104.0,455725,103.7807352476,104.5461678735,102.2647810211,103.3831079095,455725,0.0,1.0
2021-03-09 00:00:00+00:00,104.92,107.29,104.89,105.62,255340,104.2976507872,106.6535927655,104.2678287368,104.9934986289,255340,0.0,1.0
2021-03-10 00:00:00+00:00,104.8,106.0,104.65,105.11,473993,104.1783625857,105.3712446001,104.0292523339,104.4865237728,473993,0.0,1.0
2021-03-11 00:00:00+00:00,107.25,108.15,104.615,104.8,1660263,106.6138300317,107.5084915424,103.9944599418,104.1783625857,1660263,0.0,1.0
2021-03-12 00:00:00+00:00,108.48,109.68,107.06,107.06,635139,107.8365340964,109.0294161107,106.4249570461,106.4249570461,635139,0.0,1.0
2021-03-15 00:00:00+00:00,111.38,112.0,108.045,109.02,610265,110.7193322977,111.3356546718,107.4041143662,108.3733310028,610265,0.0,1.0
2021-03-16 00:00:00+00:00,110.77,111.939,110.24,111.78,307331,110.1129506071,111.2750165027,109.5860943841,111.1169596358,307331,0.0,1.0
2021-03-17 00:00:00+00:00,109.84,110.9,109.58,110.49,355853,109.188467046,110.242179492,108.9300092762,109.8346114704,355853,0.0,1.0
2021-03-18 00:00:00+00:00,107.97,110.27,107.54,109.35,345879,107.3295592403,109.6159164344,106.9021098518,108.7013735568,345879,0.0,1.0
2021-03-19 00:00:00+00:00,107.55,108.8,106.68,107.99,956517,107.1506269381,108.3959852242,106.283857571,107.5889930548,956517,0.24,1.0
2021-03-22 00:00:00+00:00,108.74,109.0,106.19,106.19,310323,108.3362080265,108.59524255,105.7956771228,105.7956771228,310323,0.0,1.0
2021-03-23 00:00:00+00:00,107.01,108.96,106.25,108.78,436041,106.6126321585,108.5553910849,105.8554543206,108.3760594917,436041,0.0,1.0
2021-03-24 00:00:00+00:00,107.05,108.39,106.5,107.31,232142,106.6524836237,107.9875077064,106.1045259778,106.9115181472,232142,0.0,1.0
2021-03-25 00:00:00+00:00,109.16,109.215,106.06,106.7,261021,108.7546484106,108.8094441752,105.6661598611,106.3037833036,261021,0.0,1.0
2021-03-26 00:00:00+00:00,110.87,111.04,108.52,109.53,236282,110.4582985461,110.627667273,108.1170249682,109.1232744633,236282,0.0,1.0
2021-03-29 00:00:00+00:00,111.21,111.69,109.21,110.06,361054,110.7970359999,111.2752535818,108.8044627421,109.6513063767,361054,0.0,1.0
2021-03-30 00:00:00+00:00,110.25,111.67,109.74,110.88,636203,109.8406008361,111.2553278492,109.3324946554,110.4682614124,636203,0.0,1.0
2021-03-31 00:00:00+00:00,110.48,111.99,109.98,110.53,824063,110.0697467608,111.5741395704,109.5716034463,110.1195610922,824063,0.0,1.0
2021-04-01 00:00:00+00:00,110.6,110.87,108.5,110.51,232198,110.1893011563,110.4582985461,108.0970992356,110.0996353597,232198,0.0,1.0
2021-04-05 00:00:00+00:00,109.98,111.5,109.05,111.16,330646,109.5716034463,111.0859591223,108.6450568815,110.7472216684,330646,0.0,1.0
2021-04-06 00:00:00+00:00,111.29,112.01,109.94,110.58,287138,110.8767389302,111.594065303,109.5317519812,110.1693754237,287138,0.0,1.0
2021-04-07 00:00:00+00:00,110.66,111.555,110.24,111.15,217865,110.249078354,111.1407548869,109.8306379699,110.7372588022,217865,0.0,1.0
2021-04-08 00:00:00+00:00,111.38,111.58,110.58,111.33,387608,110.9664047268,111.1656620526,110.1693754237,110.9165903954,387608,0.0,1.0
2021-04-09 00:00:00+00:00,112.94,112.96,110.86,111.1,226899,112.5206118679,112.5405376005,110.4483356798,110.6874444707,226899,0.0,1.0
2021-04-12 00:00:00+00:00,112.02,113.26,111.685,112.67,293359,111.6040281693,112.8394235891,111.2702721486,112.2516144781,293359,0.0,1.0
2021-04-13 00:00:00+00:00,113.71,114.045,111.82,111.82,183784,113.2877525721,113.6215085928,111.4047708435,111.4047708435,183784,0.0,1.0
2021-04-14 00:00:00+00:00,113.9,114.37,113.23,113.72,301620,113.4770470316,113.9453017472,112.8095349903,113.2977154384,301620,0.0,1.0
2021-04-15 00:00:00+00:00,114.04,114.89,113.885,114.38,172376,113.6165271597,114.4633707942,113.4621027322,113.9552646135,172376,0.0,1.0
2021-04-16 00:00:00+00:00,114.56,115.81,114.44,114.52,365908,114.1345962067,115.3799544928,114.0150418112,114.0947447415,365908,0.0,1.0
2021-04-19 00:00:00+00:00,113.48,114.86,112.87,114.2,321874,113.0586066475,114.4334821954,112.4508718039,113.7759330203,321874,0.0,1.0
2021-04-20 00:00:00+00:00,113.43,114.67,112.97,113.92,236960,113.008792316,114.2441877359,112.5505004668,113.4969727642,236960,0.0,1.0
2021-04-21 00:00:00+00:00,115.01,115.78,113.75,113.75,257115,114.5829251897,115.350065894,113.3276040373,113.3276040373,257115,0.0,1.0
2021-04-22 00:00:00+00:00,114.19,115.125,113.81,114.8,236879,113.765970154,114.697498152,113.387381235,114.3737049976,236879,0.0,1.0
2021-04-23 00:00:00+00:00,115.92,116.27,113.8,114.27,383118,115.489546022,115.8382463421,113.3774183687,113.8456730843,383118,0.0,1.0
2021-04-26 00:00:00+00:00,115.79,116.46,114.83,116.28,239547,115.3600287603,116.0275408016,114.4035935965,115.8482092084,239547,0.0,1.0
2021-04-27 00:00:00+00:00,116.06,116.46,114.42,115.16,254425,115.6290261501,116.0275408016,113.9951160787,114.732368184,254425,0.0,1.0
2021-04-28 00:00:00+00:00,116.66,117.67,115.7,116.2,400943,116.2267981274,117.2330476226,115.2703629637,115.7685062781,400943,0.0,1.0
2021-04-29 00:00:00+00:00,115.31,117.11,114.45,117.11,304133,114.8818111784,116.6751271104,114.0250046775,116.6751271104,304133,0.0,1.0
2021-04-30 00:00:00+00:00,110.22,115.78,110.0,114.66,631883,109.8107122373,115.350065894,109.5915291789,114.2342248696,631883,0.0,1.0
2021-05-03 00:00:00+00:00,110.97,112.02,110.2,111.03,497032,110.557927209,111.6040281693,109.7907865047,110.6177044067,497032,0.0,1.0
2021-05-04 00:00:00+00:00,109.11,111.53,108.78,110.71,370273,108.7048340792,111.1158477211,108.3760594917,110.2988926854,370273,0.0,1.0
2021-05-05 00:00:00+00:00,108.25,109.0,106.49,109.0,365100,107.8480275783,108.59524255,106.0945631115,108.59524255,365100,0.0,1.0
2021-05-06 00:00:00+00:00,108.45,108.5,107.09,107.9,376101,108.0472849041,108.0970992356,106.6923350888,107.4993272582,376101,0.0,1.0
2021-05-07 00:00:00+00:00,110.15,111.24,108.46,108.63,439811,109.7409721733,110.8269245988,108.0572477704,108.2266164973,439811,0.0,1.0
2021-05-10 00:00:00+00:00,109.27,110.89,109.21,110.09,235141,108.8642399398,110.4782242786,108.8044627421,109.6811949755,235141,0.0,1.0
2021-05-11 00:00:00+00:00,109.23,110.27,107.7749,107.93,619301,108.8243884747,109.8605265687,107.374691801,107.5292158571,619301,0.0,1.0
2021-05-12 00:00:00+00:00,108.51,109.289,107.58,108.21,485318,108.1070621019,108.8831693858,107.180515537,107.8081761132,485318,0.0,1.0
2021-05-13 00:00:00+00:00,111.22,111.84,108.49,108.49,415234,110.8069988662,111.4246965761,108.0871363693,108.0871363693,415234,0.0,1.0
2021-05-14 00:00:00+00:00,111.07,112.55,110.855,111.71,273701,110.6575558718,112.1320600826,110.4433542466,111.2951793143,273701,0.0,1.0
2021-05-17 00:00:00+00:00,111.03,111.54,110.25,110.63,559215,110.6177044067,111.1258105874,109.8406008361,110.2191897551,559215,0.0,1.0
2021-05-18 00:00:00+00:00,110.67,112.25,110.19,111.34,441094,110.2590412203,111.8331740939,109.7808236384,110.9265532616,441094,0.0,1.0
2021-05-19 00:00:00+00:00,110.17,110.285,108.77,109.83,192894,109.7608979058,109.8754708682,108.3660966254,109.422160452,192894,0.0,1.0
2021-05-20 00:00:00+00:00,110.96,111.42,110.2,110.2,223036,110.5479643427,111.006256192,109.7907865047,109.7907865047,223036,0.0,1.0
2021-05-21 00:00:00+00:00,110.68,112.04,110.42,111.5,222343,110.2690040866,111.6239539019,110.0099695631,111.0859591223,222343,0.0,1.0
2021-05-24 00:00:00+00:00,110.79,111.41,110.41,111.41,245607,110.3785956158,110.9962933257,110.0000066968,110.9962933257,245607,0.0,1.0
2021-05-25 00:00:00+00:00,109.95,111.266,109.94,110.98,216784,109.5417148475,110.8528280511,109.5317519812,110.5678900752,216784,0.0,1.0
2021-05-26 00:00:00+00:00,111.09,111.11,107.86,109.04,329508,110.6774816044,110.697407337,107.4594757931,108.6350940152,329508,0.0,1.0
2021-05-27 00:00:00+00:00,111.3,111.93,110.48,110.83,375449,110.8867017965,111.5143623727,110.0697467608,110.4184470809,375449,0.0,1.0
2021-05-28 00:00:00+00:00,111.28,113.13,111.2,111.96,419567,110.8667760639,112.7099063274,110.7870731336,111.5442509716,419567,0.0,1.0
2021-06-01 00:00:00+00:00,110.48,111.705,109.44,111.32,618829,110.0697467608,111.2901978812,109.0336086667,110.9066275291,618829,0.0,1.0
2021-06-02 00:00:00+00:00,110.41,111.3,109.84,110.39,359827,110.0000066968,110.8867017965,109.4321233183,109.9800809642,359827,0.0,1.0
2021-06-03 00:00:00+00:00,109.95,110.2599,109.13,110.05,344005,109.5417148475,109.8504640738,108.7247598118,109.6413435104,344005,0.0,1.0
2021-06-04 00:00:00+00:00,111.19,111.96,110.14,110.44,261767,110.7771102673,111.5442509716,109.731009307,110.0298952956,261767,0.0,1.0
2021-06-07 00:00:00+00:00,110.43,111.84,110.18,111.59,270847,110.0199324294,111.4246965761,109.7708607721,111.1756249189,270847,0.0,1.0
2021-06-08 00:00:00+00:00,109.82,110.83,109.3,110.83,516008,109.4121975857,110.4184470809,108.8941285387,110.4184470809,516008,0.0,1.0
2021-06-09 00:00:00+00:00,111.05,111.76,110.15,110.15,275291,110.6376301393,111.3449936458,109.7409721733,109.7409721733,275291,0.0,1.0
2021-06-10 00:00:00+00:00,113.95,114.3,111.02,111.2,430249,113.5268613631,113.8755616832,110.6077415404,110.7870731336,430249,0.0,1.0
2021-06-11 00:00:00+00:00,113.76,114.46,113.59,114.3,245083,113.3375669036,114.0349675438,113.1681981767,113.8755616832,245083,0.0,1.0
2021-06-14 00:00:00+00:00,112.42,113.65,112.29,113.65,332819,112.0025428209,113.2279753744,111.8730255591,113.2279753744,332819,0.0,1.0
2021-06-15 00:00:00+00:00,113.43,113.81,112.12,112.61,340801,113.008792316,113.387381235,111.7036568322,112.1918372804,340801,0.0,1.0
2021-06-16 00:00:00+00:00,113.27,114.06,112.53,113.2,400304,112.8493864554,113.6364528923,112.11213435,112.7796463914,400304,0.0,1.0
2021-06-17 00:00:00+00:00,112.61,114.32,112.42,112.7,311321,112.4309460713,114.1382271101,112.2412481781,112.5208029681,311321,0.24,1.0
2021-06-18 00:00:00+00:00,112.27,113.31,111.85,112.06,619697,112.0914866835,113.1298330462,111.6721544985,111.881820591,619697,0.0,1.0
2021-06-21 00:00:00+00:00,112.23,113.28,111.26,112.66,326078,112.0515502849,113.0998807473,111.0830926196,112.4808665695,326078,0.0,1.0
2021-06-22 00:00:00+00:00,112.84,112.95,110.955,112.1,505908,112.6605803631,112.7704054591,110.7785775805,111.9217569895,505908,0.0,1.0
