date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2022-12-01 00:00:00+00:00,32.0,36.5,32.0,32.55,4000,27.0996257047,30.9105105694,27.0996257047,27.5654005215,4723,0.0,1.0
2022-12-02 00:00:00+00:00,33.01,34.0,31.0,32.96,42200,27.954957641,28.7933523113,26.2527624014,27.9126144759,49830,0.0,1.0
2022-12-05 00:00:00+00:00,32.94,34.0,32.6,32.6,39700,27.8956772098,28.7933523113,27.6077436867,27.6077436867,46878,0.0,1.0
2022-12-06 00:00:00+00:00,32.0,32.5,31.38,32.5,9800,27.0996257047,27.5230573564,26.5745704567,27.5230573564,11572,0.0,1.0
2022-12-07 00:00:00+00:00,33.01,34.24,31.82,32.0,10300,27.954957641,28.996599504,26.9471903101,27.0996257047,12162,0.0,1.0
2022-12-08 00:00:00+00:00,32.0,36.13,31.86,33.99,15200,27.0996257047,30.5971711472,26.9810648423,28.7848836782,17948,0.0,1.0
2022-12-09 00:00:00+00:00,32.0,32.96,31.99,32.96,31000,27.0996257047,27.9126144759,27.0911570717,27.9126144759,36605,0.0,1.0
2022-12-12 00:00:00+00:00,32.4,32.99,30.39,32.14,3548817,32.4,32.99,30.39,32.14,3548817,5.858831,1.0
2022-12-13 00:00:00+00:00,30.76,33.64,30.6,33.38,3388922,30.76,33.64,30.6,33.38,3388922,0.0,1.0
2022-12-14 00:00:00+00:00,29.5,31.1,29.1,31.0,3393125,29.5,31.1,29.1,31.0,3393125,0.0,1.0
2022-12-15 00:00:00+00:00,28.48,29.78,28.48,29.08,3034947,28.48,29.78,28.48,29.08,3034947,0.0,1.0
2022-12-16 00:00:00+00:00,27.11,28.47,26.76,28.27,4467275,27.11,28.47,26.76,28.27,4467275,0.0,1.0
